class,ag_004,ah_000,av_000,ay_008,az_001,ba_008,bk_000,bs_000,ca_000,cg_000,cm_000,cs_004,cv_000,de_000,do_000
32149,neg,1895020.0,3572114.0,220.0,2076198.0,10218.0,164724.0,296000.0,19140.0,942.0,168.0,3174.0,810032.0,6759008.0,2574.0,66242.0
32150,neg,199456.0,1216320.0,96.0,308000.0,246.0,0.0,137400.0,44540.0,38172.0,38.0,0.0,63598.0,2168914.0,98.0,41144.0
32153,neg,336.0,1388584.0,952.0,2133470.0,3274.0,8.0,358620.0,164880.0,45968.0,0.0,0.0,244032.0,0.0,374.0,29656.0
32157,neg,14992.0,1383710.0,3170.0,375848.0,468.0,690.0,179280.0,85920.0,57350.0,64.0,0.0,86992.0,2421040.0,324.0,32818.0
32159,neg,1252.0,2700242.0,564.0,621808.0,464.0,0.0,138400.0,8160.0,1178.0,72.0,1106.0,214652.0,5088510.0,94.0,128214.0
32161,neg,2024.0,1368900.0,2314.0,766718.0,22836.0,120.0,297400.0,202360.0,84770.0,72.0,0.0,146600.0,2450498.0,86.0,26442.0
32171,neg,1682.0,1097652.0,356.0,486276.0,1190.0,0.0,89280.0,20160.0,16764.0,66.0,562.0,85022.0,2001456.0,82.0,19786.0
32173,neg,36980.0,2149834.0,13188.0,0.0,1842.0,11532.0,319720.0,277720.0,93408.0,200.0,0.0,309556.0,3192024.0,350.0,12812.0
32175,neg,892.0,2074404.0,2162.0,1858886.0,638.0,0.0,166880.0,130160.0,64618.0,246.0,0.0,984714.0,1704262.0,1080.0,23022.0
32176,neg,2750.0,1300892.0,192.0,1198546.0,1962.0,0.0,153640.0,56700.0,25878.0,108.0,0.0,96224.0,2086382.0,422.0,30138.0
32179,neg,1008.0,1477076.0,1734.0,849176.0,1114.0,0.0,193500.0,90580.0,90338.0,148.0,0.0,131516.0,1940984.0,350.0,46740.0
32180,neg,560.0,2215444.0,526.0,4578908.0,752.0,0.0,130020.0,12940.0,11846.0,120.0,0.0,131656.0,4140754.0,594.0,28010.0
32181,neg,242390.0,2735216.0,452.0,1543302.0,6742.0,9392.0,187600.0,88580.0,38642.0,50.0,466.0,271590.0,5105306.0,646.0,79156.0
32183,neg,34768.0,1323468.0,300.0,623208.0,1254.0,5042.0,237180.0,178740.0,86198.0,96.0,374.0,142936.0,2378722.0,626.0,11246.0
32193,neg,308.0,830250.0,4574.0,58004.0,580.0,162.0,169580.0,80460.0,73714.0,50.0,0.0,65086.0,1574992.0,76.0,17106.0
32194,neg,75480.0,1537696.0,2618.0,0.0,1468.0,0.0,220300.0,220360.0,101404.0,68.0,0.0,102080.0,2957322.0,360.0,40566.0
32197,neg,1204.0,1249110.0,394.0,118248.0,3924.0,1248.0,247780.0,87900.0,31742.0,120.0,0.0,140652.0,2065272.0,172.0,30834.0
32198,neg,27916.0,1453298.0,624.0,555664.0,800.0,8.0,312280.0,191600.0,106794.0,148.0,0.0,162312.0,2809462.0,522.0,32730.0
32202,neg,174.0,1062272.0,1120.0,76862.0,830.0,3624.0,335520.0,286680.0,104266.0,134.0,0.0,118108.0,1817508.0,174.0,36566.0
32204,neg,202.0,1061202.0,360.0,130258.0,1202.0,0.0,245300.0,34860.0,18354.0,44.0,0.0,124680.0,2201376.0,266.0,28008.0
32206,neg,1120.0,1325862.0,490.0,717776.0,578.0,0.0,179980.0,45740.0,32078.0,126.0,0.0,167490.0,1798564.0,162.0,33600.0
32207,neg,156.0,1221828.0,2284.0,25588.0,748.0,0.0,333560.0,77960.0,28276.0,94.0,368.0,106522.0,1744974.0,332.0,15930.0
32208,neg,6342.0,1685226.0,3530.0,287826.0,454.0,0.0,124380.0,14340.0,9710.0,102.0,0.0,211384.0,3173012.0,282.0,62762.0
32211,neg,1496.0,1930178.0,252.0,460754.0,1148.0,0.0,164680.0,38280.0,43858.0,60.0,0.0,149560.0,3055158.0,180.0,48618.0
32212,neg,1557330.0,2043966.0,2766.0,1719262.0,216.0,23802.0,317540.0,338260.0,110800.0,162.0,468.0,109404.0,4037852.0,834.0,8202.0
32213,neg,42362.0,1177704.0,618.0,236724.0,826.0,4636.0,138100.0,27960.0,21934.0,70.0,0.0,182696.0,1861794.0,190.0,24072.0
32215,neg,346.0,993194.0,3146.0,1154672.0,4920.0,1688.0,343760.0,39900.0,12194.0,128.0,0.0,101228.0,1765378.0,132.0,33954.0
32216,neg,34772.0,1003942.0,1684.0,1906.0,716.0,32.0,216640.0,132780.0,103120.0,194.0,0.0,154070.0,1537500.0,388.0,1250.0
32217,neg,4092.0,1308658.0,260.0,324552.0,7194.0,1544.0,310120.0,104420.0,41886.0,100.0,0.0,77750.0,2407840.0,72.0,31416.0
32222,neg,115856.0,1822574.0,444.0,865204.0,722.0,2864.0,224320.0,197640.0,94108.0,102.0,0.0,190964.0,3757002.0,58.0,35954.0
32223,neg,482.0,952126.0,3274.0,14766.0,630.0,4.0,255860.0,303800.0,111170.0,56.0,0.0,119226.0,841822.0,236.0,10108.0
32225,neg,17110.0,1190840.0,262.0,109512.0,452.0,6562.0,236640.0,103280.0,41174.0,68.0,0.0,121314.0,2263484.0,158.0,44776.0
32227,neg,110.0,907980.0,1364.0,964330.0,564.0,0.0,233420.0,215680.0,115216.0,0.0,0.0,147778.0,0.0,132.0,28322.0
32228,neg,640.0,1875850.0,2116.0,1011840.0,228.0,0.0,103380.0,57120.0,66604.0,50.0,0.0,233538.0,3639728.0,270.0,43428.0
32230,neg,43584.0,1438626.0,2756.0,805820.0,884.0,8808.0,205840.0,27340.0,32476.0,58.0,200.0,107842.0,1712962.0,436.0,24916.0
32233,neg,546.0,1162360.0,3226.0,333654.0,2856.0,334.0,266220.0,99520.0,39702.0,174.0,0.0,202540.0,1948952.0,122.0,28548.0
32239,neg,1987448.0,1250246.0,300.0,2313186.0,5946.0,74490.0,236500.0,52480.0,25328.0,136.0,1162.0,412116.0,2763420.0,468.0,3652.0
32240,neg,1620.0,1491554.0,956.0,1928308.0,4580.0,1440.0,158540.0,139340.0,111846.0,158.0,0.0,78418.0,3056776.0,142.0,49302.0
32241,neg,1172496.0,5848766.0,1574.0,10378756.0,7138.0,210070.0,247060.0,112480.0,26214.0,276.0,3074.0,466092.0,4758290.0,3546.0,98544.0
32242,neg,1104.0,1507896.0,16910.0,14226.0,900.0,86.0,247420.0,242820.0,98450.0,84.0,470.0,132104.0,2801952.0,958.0,24004.0
32251,neg,2382.0,2300292.0,464.0,235534.0,12048.0,0.0,253980.0,47840.0,14344.0,452.0,0.0,202954.0,2774082.0,188.0,34348.0
32252,neg,1020.0,1139672.0,220.0,401348.0,602.0,0.0,133900.0,1020.0,119394.0,96.0,0.0,68472.0,2035160.0,400.0,41890.0
32254,neg,1304564.0,3954182.0,318.0,1084102.0,5326.0,132306.0,159900.0,92240.0,50530.0,86.0,1016.0,7136982.0,7178460.0,1006.0,41310.0
32256,neg,218570.0,1288630.0,434.0,277986.0,724.0,13358.0,205320.0,100960.0,63800.0,106.0,0.0,135198.0,2178596.0,336.0,44246.0
32259,neg,422914.0,2263910.0,380.0,1183650.0,278.0,4242.0,71500.0,33440.0,49388.0,114.0,0.0,169654.0,4000622.0,96.0,115746.0
32263,neg,75234.0,1951208.0,1668.0,780958.0,2148.0,2634.0,270720.0,166960.0,57432.0,46.0,0.0,117352.0,3375900.0,140.0,87370.0
32264,neg,550.0,1178476.0,1718.0,207888.0,1188.0,0.0,104220.0,36720.0,39144.0,62.0,0.0,78142.0,1147628.0,130.0,56778.0
32266,neg,634.0,1213140.0,462.0,453206.0,1086.0,1824.0,177340.0,92180.0,25596.0,90.0,0.0,105716.0,1799342.0,586.0,36336.0
32269,neg,578.0,1039772.0,192.0,0.0,702.0,0.0,195300.0,10680.0,7914.0,74.0,0.0,58160.0,2125090.0,180.0,57872.0
32271,neg,104.0,1135622.0,174.0,0.0,226.0,2.0,155060.0,36660.0,19374.0,74.0,166.0,113334.0,2024316.0,64.0,26788.0
32276,neg,3218578.0,3858618.0,2530.0,6611900.0,7368.0,34942.0,298460.0,70680.0,11116.0,202.0,1582.0,3615508.0,7701044.0,214.0,11548.0
32278,neg,6112.0,3540340.0,4724.0,50770.0,1658.0,0.0,298860.0,76720.0,25426.0,172.0,0.0,340352.0,5544480.0,346.0,56428.0
32279,neg,1664.0,1198312.0,568.0,505586.0,486.0,0.0,118940.0,36060.0,28374.0,98.0,0.0,111740.0,2185588.0,970.0,34312.0
32280,neg,68108.0,2317746.0,580.0,634820.0,744.0,5438.0,258960.0,163620.0,58022.0,110.0,0.0,163768.0,4610182.0,256.0,66878.0
32281,neg,2750.0,1444408.0,932.0,695084.0,376.0,5422.0,214460.0,220660.0,93996.0,112.0,0.0,173172.0,2747492.0,206.0,51342.0
32283,neg,9926104.0,8642364.0,816.0,586412.0,7240.0,169856.0,160600.0,156160.0,104310.0,230.0,8048.0,2717934.0,13512414.0,422.0,32650.0
32285,neg,21628.0,1179072.0,374.0,444760.0,894.0,0.0,194580.0,203420.0,68060.0,90.0,0.0,151472.0,1738374.0,92.0,31630.0
32288,neg,2386.0,1108114.0,724.0,537924.0,2330.0,9676.0,282640.0,118500.0,49278.0,124.0,0.0,167500.0,2146416.0,448.0,20936.0
32291,neg,3372.0,1219844.0,2600.0,231944.0,1200.0,182.0,148940.0,28760.0,18284.0,164.0,0.0,132204.0,1088512.0,404.0,34190.0
32292,neg,1024.0,1393070.0,15882.0,0.0,3626.0,0.0,276980.0,231720.0,99720.0,178.0,0.0,261850.0,2697440.0,290.0,20688.0
32293,neg,782.0,856572.0,1460.0,116518.0,1314.0,0.0,201380.0,120820.0,92362.0,50.0,0.0,136534.0,1714600.0,184.0,17904.0
32294,neg,271682.0,3390938.0,950.0,4391184.0,1992.0,670.0,185800.0,95700.0,48304.0,164.0,0.0,225118.0,6420368.0,588.0,101552.0
32295,neg,3298.0,3446946.0,4134.0,1064.0,3588.0,0.0,130740.0,23520.0,6344.0,262.0,0.0,378044.0,7284334.0,594.0,149030.0
32296,neg,40486.0,1358758.0,704.0,263800.0,414.0,0.0,258840.0,209820.0,90594.0,120.0,0.0,153736.0,2453072.0,238.0,36994.0
32298,neg,3498.0,1804812.0,1270.0,612420.0,1014.0,2.0,93140.0,80000.0,84784.0,102.0,0.0,182344.0,2734566.0,346.0,46430.0
32299,neg,96860.0,4082008.0,1024.0,2026304.0,8128.0,2510.0,213520.0,85140.0,55266.0,102.0,0.0,306232.0,8515948.0,284.0,131116.0
32301,neg,15606.0,1411336.0,2888.0,24414.0,850.0,0.0,191660.0,102220.0,64706.0,138.0,246.0,501564.0,904300.0,858.0,54310.0
32303,neg,54780.0,710354.0,124.0,193904.0,206.0,118.0,233960.0,94560.0,45166.0,104.0,0.0,94938.0,1186124.0,158.0,20560.0
32304,neg,9392.0,4771166.0,1486.0,1524520.0,2306.0,366.0,167820.0,71040.0,51248.0,178.0,0.0,627756.0,9301472.0,210.0,142306.0
32306,neg,104032.0,1451872.0,2128.0,1770756.0,2306.0,420.0,261980.0,172260.0,79332.0,138.0,1012.0,187790.0,2400888.0,130.0,28108.0
32307,neg,26432.0,1244520.0,2512.0,368364.0,2420.0,2.0,256780.0,142060.0,84478.0,64.0,0.0,171408.0,2048686.0,144.0,27710.0
32308,neg,358.0,1275860.0,1068.0,239118.0,744.0,0.0,211860.0,109080.0,63578.0,90.0,0.0,206268.0,1829324.0,88.0,41864.0
32310,neg,142.0,1066370.0,492.0,47928.0,1608.0,1176.0,242340.0,17240.0,10412.0,78.0,0.0,75922.0,1096962.0,108.0,39076.0
32311,neg,1224.0,1770970.0,620.0,198604.0,1340.0,0.0,129540.0,55360.0,53444.0,142.0,0.0,340162.0,1197768.0,280.0,69704.0
32313,neg,472.0,1175780.0,294.0,320800.0,2196.0,3794.0,107920.0,55080.0,54976.0,60.0,0.0,142804.0,2151696.0,170.0,24332.0
32315,neg,1034.0,1204450.0,600.0,385964.0,1912.0,0.0,233860.0,36160.0,18586.0,184.0,0.0,76106.0,2051082.0,540.0,47262.0
32317,neg,1576.0,2020242.0,19594.0,0.0,3334.0,120066.0,364740.0,114100.0,34070.0,418.0,0.0,301860.0,2236498.0,468.0,23602.0
32321,neg,77716.0,2354508.0,2610.0,722516.0,878.0,0.0,156920.0,46100.0,31314.0,102.0,0.0,177832.0,4293466.0,316.0,94458.0
32323,neg,258.0,2722414.0,7328.0,67858.0,1590.0,0.0,197920.0,104120.0,61838.0,106.0,0.0,420678.0,5647738.0,472.0,37172.0
32329,neg,9800.0,1172538.0,864.0,315030.0,358.0,198.0,201960.0,51620.0,31288.0,210.0,0.0,101452.0,2185458.0,204.0,33376.0
32331,neg,7774.0,1006792.0,4568.0,159574.0,802.0,1094.0,209680.0,130680.0,70464.0,68.0,246.0,61342.0,705406.0,144.0,18072.0
32332,neg,768.0,1215566.0,442.0,126380.0,2154.0,0.0,130380.0,59280.0,66206.0,110.0,0.0,296792.0,2022274.0,96.0,25012.0
32337,neg,186.0,1170720.0,458.0,845882.0,2054.0,0.0,217820.0,84980.0,66322.0,80.0,0.0,144860.0,2440040.0,258.0,44568.0
32340,neg,2358.0,2315564.0,224.0,765098.0,1222.0,0.0,183780.0,36980.0,27066.0,108.0,452.0,180188.0,4143446.0,72.0,67574.0
32342,neg,384.0,1243546.0,5738.0,2076030.0,2818.0,0.0,208160.0,118840.0,71796.0,110.0,0.0,189322.0,2451998.0,150.0,67960.0
32344,neg,212.0,1469728.0,184.0,409060.0,1174.0,2.0,273680.0,174580.0,89472.0,84.0,1058.0,203578.0,2521718.0,194.0,36930.0
32345,neg,7912.0,1265650.0,418.0,561676.0,594.0,0.0,149260.0,55380.0,45830.0,148.0,0.0,113598.0,2465012.0,168.0,41660.0
32348,neg,0.0,1217300.0,778.0,0.0,0.0,0.0,328540.0,109820.0,41672.0,0.0,0.0,0.0,0.0,644.0,6222.0
32350,neg,71738.0,1311044.0,204.0,326858.0,1450.0,3870.0,247280.0,106440.0,49886.0,100.0,286.0,93148.0,2279216.0,244.0,49792.0
32351,neg,2782.0,897928.0,292.0,361846.0,1970.0,0.0,240980.0,186740.0,90466.0,76.0,0.0,133246.0,1477458.0,254.0,18132.0
32354,neg,464.0,1227940.0,510.0,61642.0,5136.0,0.0,241780.0,55940.0,26240.0,76.0,0.0,53400.0,2131096.0,240.0,30398.0
32355,neg,2502.0,955410.0,4042.0,278170.0,1396.0,0.0,237520.0,204140.0,108906.0,92.0,0.0,132956.0,1715932.0,724.0,25384.0
32357,neg,826.0,1306842.0,198.0,12.0,818.0,0.0,84500.0,56460.0,59048.0,44.0,562.0,140582.0,2448648.0,276.0,46334.0
32358,neg,74974.0,1338006.0,520.0,281320.0,1484.0,446.0,142800.0,92660.0,89450.0,114.0,0.0,116862.0,2704190.0,228.0,54146.0
32359,neg,65144.0,1883552.0,1940.0,271418.0,1322.0,0.0,236260.0,196860.0,100828.0,272.0,0.0,376786.0,3311022.0,452.0,36552.0
32360,neg,13810.0,2192406.0,1992.0,659432.0,1314.0,0.0,103960.0,20520.0,22510.0,64.0,0.0,205758.0,4220074.0,418.0,77938.0
32361,neg,530.0,2395914.0,1658.0,622696.0,4548.0,240.0,209980.0,400.0,116426.0,164.0,1528.0,254446.0,2133544.0,664.0,43284.0
32362,neg,148.0,995354.0,770.0,294232.0,444.0,0.0,189980.0,23000.0,17104.0,56.0,0.0,95538.0,2211876.0,84.0,23872.0
32363,neg,8322.0,1375046.0,1334.0,988318.0,546.0,0.0,151880.0,77380.0,72914.0,104.0,0.0,165524.0,2605074.0,226.0,30406.0
32364,neg,8952762.0,15130362.0,2010.0,15711566.0,19356.0,869268.0,186140.0,108620.0,40996.0,320.0,3484.0,5370150.0,24940184.0,1552.0,63662.0
32365,neg,2348.0,1423168.0,714.0,1076032.0,2420.0,728.0,259040.0,183580.0,76052.0,210.0,0.0,225564.0,1603668.0,420.0,48514.0
32366,neg,830.0,2263444.0,2784.0,1677056.0,718.0,0.0,127940.0,28300.0,27156.0,114.0,0.0,201650.0,4356946.0,346.0,64718.0
32368,neg,216.0,864128.0,800.0,90758.0,2394.0,0.0,212080.0,266760.0,109754.0,166.0,0.0,144068.0,1539100.0,192.0,21680.0
32372,neg,23488.0,1207560.0,318.0,244006.0,434.0,8.0,170880.0,45680.0,31666.0,96.0,0.0,83404.0,879754.0,220.0,22620.0
32375,neg,470.0,1100106.0,154.0,143558.0,936.0,0.0,238020.0,62780.0,39668.0,56.0,762.0,100290.0,2234362.0,210.0,43712.0
32377,neg,76884.0,47400.0,62.0,125772.0,56.0,46.0,1310700.0,199060.0,31572.0,24.0,86.0,4972.0,79730.0,512.0,0.0
32378,neg,920.0,1144300.0,1518.0,195210.0,1810.0,32.0,318240.0,187100.0,77612.0,70.0,0.0,237698.0,2394392.0,78.0,36074.0
32379,neg,11892.0,11334378.0,4320.0,24711384.0,6998.0,328.0,599640.0,362860.0,39078.0,198.0,0.0,1035134.0,13583984.0,3232.0,67386.0
32384,neg,724.0,2002632.0,1332.0,1980946.0,7060.0,0.0,156940.0,74180.0,33034.0,70.0,0.0,305894.0,3761554.0,192.0,42674.0
32388,neg,0.0,10477742.0,1784.0,0.0,0.0,0.0,101440.0,30740.0,27392.0,0.0,0.0,0.0,0.0,6906.0,69594.0
32391,neg,522.0,1052328.0,1704.0,13752.0,1540.0,16.0,188220.0,156180.0,107580.0,78.0,0.0,143226.0,1729464.0,142.0,16320.0
32393,neg,812486.0,3528594.0,1158.0,7014406.0,5554.0,42266.0,261500.0,69840.0,28258.0,638.0,1272.0,2429122.0,5604694.0,2778.0,11724.0
32394,neg,208.0,873718.0,1332.0,232540.0,1046.0,0.0,249300.0,169940.0,64954.0,0.0,686.0,103116.0,0.0,466.0,15000.0
32397,neg,178.0,1312532.0,156.0,145840.0,2124.0,0.0,130540.0,65640.0,88174.0,74.0,1012.0,171982.0,2432650.0,200.0,40630.0
32400,neg,310.0,1129950.0,2504.0,314804.0,3930.0,0.0,183660.0,11580.0,5002.0,76.0,960.0,92936.0,2071726.0,112.0,23864.0
32404,neg,0.0,2128138.0,0.0,0.0,0.0,0.0,107960.0,15160.0,6904.0,0.0,0.0,0.0,0.0,0.0,0.0
32407,neg,3490.0,1889126.0,0.0,1360.0,3496.0,0.0,217380.0,25100.0,6326.0,0.0,0.0,299464.0,0.0,0.0,0.0
32410,neg,24256.0,1161946.0,492.0,367744.0,476.0,0.0,100680.0,14840.0,16752.0,26.0,356.0,68330.0,2111078.0,52.0,40622.0
32411,neg,2800.0,1474648.0,1966.0,53924.0,5468.0,0.0,204480.0,154520.0,102056.0,84.0,0.0,156528.0,2861570.0,322.0,36380.0
32412,neg,1099850.0,777078.0,192.0,1768414.0,1144.0,40926.0,305720.0,200980.0,85498.0,72.0,346.0,59870.0,1534410.0,474.0,8300.0
32414,neg,224008.0,1167744.0,308.0,821966.0,324.0,4704.0,167240.0,43340.0,28972.0,46.0,0.0,78554.0,2401786.0,74.0,29704.0
32417,pos,65948.0,8813520.0,43356.0,97360.0,3036.0,1218.0,514500.0,322560.0,67428.0,192.0,1310.0,9539434.0,60990.0,668.0,8770.0
32421,neg,1394.0,1311870.0,3924.0,247744.0,1126.0,0.0,289400.0,102880.0,43608.0,160.0,0.0,130194.0,2244428.0,360.0,17458.0
32422,neg,29048.0,1056930.0,2372.0,690776.0,612.0,1116.0,148320.0,31620.0,21800.0,94.0,0.0,191660.0,2078260.0,468.0,41934.0
32423,neg,19210.0,1183318.0,354.0,13522.0,394.0,0.0,113280.0,44380.0,36892.0,56.0,0.0,116880.0,2240888.0,164.0,30412.0
32424,neg,172004.0,1232408.0,304.0,101272.0,548.0,220.0,181200.0,80500.0,50286.0,96.0,0.0,77678.0,2148964.0,88.0,33620.0
32426,neg,1643960.0,1087172.0,260.0,717306.0,436.0,62342.0,170360.0,51480.0,29768.0,82.0,500.0,48262.0,2315304.0,1120.0,49908.0
32428,neg,168.0,1625026.0,184.0,520882.0,2186.0,0.0,160240.0,132920.0,105660.0,40.0,374.0,156120.0,2431704.0,186.0,51492.0
32430,neg,948832.0,5519568.0,554.0,2996428.0,6760.0,145514.0,179180.0,92600.0,109674.0,60.0,1288.0,286618.0,3251892.0,2878.0,58928.0
32431,neg,23426.0,1313332.0,1198.0,160404.0,348.0,10962.0,142900.0,55480.0,29032.0,114.0,594.0,118296.0,1899538.0,144.0,33966.0
32432,neg,19570.0,834532.0,644.0,204596.0,540.0,1350.0,152720.0,125960.0,76892.0,52.0,0.0,66880.0,1583982.0,206.0,18098.0
32433,neg,27604.0,1321768.0,634.0,119184.0,528.0,0.0,200380.0,133340.0,77424.0,104.0,0.0,130992.0,776408.0,494.0,39310.0
32437,neg,500.0,1059444.0,3422.0,260768.0,942.0,0.0,154920.0,27160.0,16982.0,86.0,0.0,253632.0,998312.0,120.0,29142.0
32438,neg,588.0,1359366.0,2096.0,2.0,1892.0,0.0,230980.0,133420.0,70560.0,70.0,0.0,113594.0,2594028.0,120.0,55106.0
32440,neg,1580.0,1173736.0,1558.0,143748.0,1534.0,1180.0,225680.0,267700.0,99938.0,84.0,0.0,109616.0,1715750.0,200.0,35288.0
32445,neg,26930.0,1227962.0,1632.0,557234.0,1752.0,9204.0,178540.0,63140.0,37046.0,96.0,462.0,110044.0,2190652.0,600.0,35526.0
32450,neg,86112.0,1251100.0,164.0,2100694.0,476.0,36904.0,212700.0,6580.0,4646.0,62.0,324.0,59016.0,1901146.0,132.0,6820.0
32451,neg,22966.0,1286028.0,588.0,0.0,844.0,0.0,289640.0,204180.0,72644.0,104.0,0.0,187660.0,2408604.0,166.0,19658.0
32453,neg,83908.0,966536.0,1326.0,490.0,406.0,9304.0,217220.0,212520.0,92948.0,70.0,0.0,77244.0,1229322.0,212.0,16312.0
32456,neg,5480.0,4626552.0,832.0,1083878.0,22110.0,0.0,219720.0,74400.0,28750.0,188.0,0.0,484370.0,8328730.0,502.0,118518.0
32457,neg,48120.0,1406718.0,1052.0,739048.0,2078.0,4162.0,189300.0,59480.0,39070.0,92.0,476.0,103346.0,241304.0,74.0,46154.0
32461,neg,40318.0,1010322.0,170.0,516794.0,430.0,0.0,112200.0,68120.0,110334.0,34.0,280.0,57594.0,1955082.0,216.0,28600.0
32466,neg,12232.0,1974032.0,788.0,444904.0,992.0,0.0,106460.0,50780.0,47834.0,124.0,0.0,221628.0,3238844.0,412.0,55044.0
32469,neg,698.0,1435942.0,2058.0,659360.0,1138.0,0.0,160840.0,80480.0,56092.0,74.0,0.0,265994.0,2235944.0,186.0,38056.0
32475,neg,8684.0,863396.0,910.0,119676.0,796.0,5136.0,250640.0,158020.0,77384.0,50.0,0.0,75246.0,1665974.0,210.0,13258.0
32476,neg,99300.0,1145788.0,352.0,367292.0,694.0,0.0,259520.0,133060.0,46478.0,66.0,0.0,84346.0,2038876.0,232.0,41860.0
32479,neg,976.0,1565312.0,232.0,440502.0,1188.0,6308.0,254500.0,42120.0,18860.0,136.0,0.0,112202.0,3082180.0,184.0,34604.0
32481,neg,13322.0,1218812.0,254.0,238092.0,1506.0,1526.0,125300.0,59300.0,53692.0,84.0,0.0,96584.0,2387578.0,234.0,31984.0
32482,neg,325332.0,1605654.0,584.0,351626.0,392.0,7782.0,167340.0,23760.0,14170.0,74.0,0.0,149112.0,2656288.0,100.0,52608.0
32483,neg,832.0,1104910.0,328.0,247986.0,682.0,0.0,154100.0,51640.0,43340.0,94.0,0.0,103186.0,2412632.0,226.0,48128.0
32485,neg,18626.0,2176942.0,382.0,2.0,436.0,0.0,216520.0,224880.0,115708.0,82.0,1208.0,277226.0,4375586.0,720.0,91526.0
32486,neg,588.0,1272072.0,316.0,739906.0,540.0,0.0,250900.0,205800.0,87034.0,0.0,0.0,142926.0,0.0,300.0,41700.0
32487,neg,178.0,983932.0,256.0,38082.0,1760.0,0.0,169220.0,17420.0,2996.0,50.0,0.0,105474.0,2106640.0,138.0,22926.0
32489,neg,75996.0,1040980.0,120.0,1033602.0,2786.0,49304.0,196280.0,4920.0,2544.0,58.0,602.0,134074.0,2029430.0,92.0,4492.0
32490,neg,1959858.0,1045604.0,156.0,539526.0,1486.0,55778.0,157920.0,26720.0,15846.0,50.0,320.0,2052654.0,20840.0,230.0,8954.0
32491,neg,7930.0,451662.0,206.0,357624.0,4674.0,0.0,370320.0,19960.0,8668.0,46.0,0.0,75126.0,735782.0,170.0,5716.0
32493,neg,5832.0,771972.0,918.0,399300.0,452.0,17370.0,247720.0,122480.0,75766.0,92.0,0.0,81520.0,1461030.0,380.0,31886.0
32499,neg,146.0,1256606.0,934.0,141080.0,716.0,0.0,158340.0,82820.0,53068.0,60.0,986.0,165002.0,2562880.0,182.0,35796.0
32503,neg,0.0,25309980.0,0.0,0.0,0.0,0.0,257540.0,29800.0,78990.0,0.0,0.0,0.0,0.0,0.0,0.0
32504,neg,426.0,2143646.0,358.0,233388.0,814.0,0.0,149280.0,231400.0,112814.0,106.0,0.0,239114.0,2966662.0,434.0,66788.0
32506,neg,776708.0,1240276.0,180.0,2038840.0,238.0,0.0,76880.0,4980.0,5828.0,62.0,262.0,54388.0,2246566.0,432.0,5778.0
32516,neg,1626.0,2058978.0,3174.0,833098.0,676.0,7270.0,149080.0,55240.0,40232.0,324.0,0.0,367646.0,2982250.0,1230.0,57712.0
32517,neg,3826.0,1109742.0,306.0,134618.0,1436.0,2238.0,177900.0,41420.0,25768.0,110.0,0.0,118506.0,2210920.0,260.0,38036.0
32519,neg,2132.0,1458662.0,360.0,812820.0,2352.0,4.0,199820.0,154920.0,90972.0,136.0,0.0,201530.0,2511644.0,164.0,44546.0
32522,neg,113166.0,1096648.0,220.0,210044.0,264.0,0.0,182140.0,27900.0,20104.0,82.0,0.0,70922.0,976478.0,238.0,31374.0
32524,neg,2068.0,1175434.0,310.0,529484.0,4722.0,1072.0,159200.0,53000.0,43074.0,84.0,572.0,105252.0,2436042.0,370.0,58844.0
32526,neg,328.0,1074364.0,130.0,49270.0,790.0,10.0,329940.0,33980.0,7578.0,48.0,550.0,54808.0,2276728.0,54.0,57462.0
32528,neg,7024.0,1745090.0,104.0,2434042.0,2962.0,0.0,101340.0,57780.0,65136.0,146.0,0.0,343052.0,3000512.0,118.0,55308.0
32531,neg,4472.0,1381740.0,8248.0,94344.0,2836.0,6.0,529700.0,195420.0,43902.0,154.0,0.0,200160.0,2038370.0,932.0,19858.0
32532,neg,186.0,1147114.0,246.0,114076.0,242.0,0.0,126260.0,27480.0,27966.0,48.0,636.0,105542.0,2227608.0,100.0,50526.0
32533,neg,240088.0,1172828.0,228.0,240636.0,516.0,0.0,169200.0,86880.0,46844.0,56.0,0.0,188678.0,2154874.0,822.0,21532.0
32534,neg,202.0,1348036.0,386.0,831774.0,1888.0,0.0,197000.0,3100.0,116244.0,142.0,0.0,246142.0,2577656.0,720.0,42232.0
32536,neg,25210.0,1486160.0,980.0,453098.0,782.0,4560.0,314560.0,165900.0,59876.0,78.0,232.0,207406.0,2445460.0,178.0,52718.0
32538,neg,1638542.0,34730208.0,2002.0,1936890.0,102.0,257486.0,379140.0,231200.0,13784.0,38.0,270.0,3660592.0,5915344.0,1354.0,91136.0
32541,neg,2334968.0,5426854.0,900.0,4472956.0,34446.0,164326.0,347240.0,186800.0,43922.0,226.0,4810.0,478300.0,8153288.0,448.0,17166.0
32542,neg,98738.0,3557702.0,7800.0,376324.0,1640.0,3486.0,175860.0,98940.0,32744.0,112.0,0.0,178866.0,5907014.0,342.0,102558.0
32543,neg,2228.0,2407592.0,4930.0,2099022.0,5128.0,660.0,241140.0,86400.0,31784.0,190.0,928.0,367254.0,3607628.0,412.0,58040.0
32544,neg,27552.0,168622.0,152.0,377246.0,1304.0,556.0,436580.0,18640.0,119262.0,148.0,1208.0,59410.0,71234.0,926.0,42.0
